"shop_id","product_id","updated_at","quantity"
4001,4100052193,"2015-08-31",2
4001,4100052193,"2015-03-19",1
4001,4100057794,"2014-12-04",2
4001,4100057794,"2015-08-31",3
4001,4100057794,"2015-08-31",0
4001,4100064954,"2016-09-03",1
4001,4100064954,"2016-09-26",0
4001,4100057729,"2015-08-31",1
4001,4100057729,"2015-08-31",0
4001,4100057729,"2015-03-19",1
4001,4100057749,"2015-08-31",0
4001,4100057749,"2015-03-19",1
4001,4100057749,"2015-08-31",1
4001,4100060946,"2015-10-03",1
4001,4100060946,"2015-12-29",0
4001,4100060946,"2015-08-28",0
4001,4100060946,"2015-06-22",1
4001,4100057845,"2015-08-31",0
4001,4100057845,"2015-08-31",2
4001,4100057845,"2015-03-19",1
4001,4100057910,"2015-03-19",1
4001,4100057910,"2015-08-31",0
4001,4100057910,"2015-08-31",2
4001,4100057871,"2015-07-28",0
4001,4100057871,"2015-03-19",1
4001,4100057848,"2015-08-31",2
4001,4100057848,"2015-08-31",0
4001,4100057848,"2015-03-19",1
4001,4100060933,"2015-08-31",1
4001,4100060933,"2015-08-31",0
4001,4100060933,"2015-06-22",1
4001,4100057861,"2015-03-19",1
4001,4100057861,"2015-08-31",0
4001,4100057861,"2015-08-31",2
4001,4300044323,"2015-08-31",1
4001,4300044323,"2013-04-26",1
4001,4300044323,"2015-08-31",0
4001,4100057684,"2016-02-20",0
4001,4100057684,"2015-03-06",1
4001,4100057684,"2016-07-01",0
4001,4100057684,"2015-08-31",1
4001,4100057684,"2016-03-07",1
4001,4100057684,"2015-08-31",0
4001,4100057685,"2015-03-06",1
4001,4100057685,"2015-09-27",0
4001,4100057685,"2015-08-31",1
4001,4100057685,"2015-08-31",0
4001,4100057685,"2016-04-16",2
4001,4100059039,"2015-08-31",1
4001,4100059039,"2014-12-21",1
4001,4100059039,"2015-08-31",0
4001,4100059039,"2015-11-06",0
4001,4100058128,"2015-02-20",1
4001,4100058128,"2015-08-31",0
4001,4100058128,"2015-08-31",1
4001,4100058147,"2015-10-28",0
4001,4100058147,"2015-08-31",1
4001,4100058147,"2015-02-20",1
4001,4100058147,"2015-08-31",0
4001,4100058209,"2015-08-31",1
4001,4100058209,"2015-02-20",1
4001,4100058209,"2015-08-31",0
4001,4100058205,"2015-10-28",0
4001,4100058205,"2015-08-31",1
4001,4100058205,"2015-02-20",1
4001,4100058205,"2015-08-31",0
4001,4100058120,"2015-08-31",1
4001,4100058120,"2015-02-20",1
4001,4100058120,"2015-08-31",0
4001,4100057869,"2015-08-31",0
4001,4100057869,"2015-03-19",1
4001,4100057869,"2015-08-31",2
4001,4100057811,"2015-03-19",1
4001,4100057811,"2015-08-31",0
4001,4100057811,"2015-08-31",2
4001,4100026638,"2013-08-16",1
4001,4100026638,"2016-04-04",0
4001,4100026638,"2015-08-31",1
4001,4100026638,"2015-08-31",0
4001,4300049680,"2016-04-04",0
4001,4300049680,"2015-08-31",1
4001,4300049680,"2015-08-31",0
4001,4300049680,"2013-08-15",1
4001,4300052921,"2013-09-30",1
4001,4300052921,"2015-09-17",0
4001,4300058848,"2015-08-26",0
4001,4300058848,"2013-02-22",1
4001,4300018758,"2013-09-02",0
4001,4300040265,"2013-09-07",1
4001,4300040265,"2014-04-08",0
4001,4300008451,"2013-07-10",0
4001,4300007945,"2013-07-10",0
4001,4100033572,"2013-09-07",1
4001,4100033572,"2014-04-08",0
4001,4100026628,"2016-04-04",0
4001,4100026628,"2015-08-31",1
4001,4100026628,"2015-08-31",0
4001,4100026628,"2013-08-15",1
4001,4100006945,"2015-01-05",0
4001,4100006945,"2014-03-19",1
4001,4300044335,"2013-11-27",1
4001,4300044335,"2014-12-31",0
4001,4300071033,"2013-10-30",1
4001,4300071033,"2015-08-31",2
4001,4300071033,"2015-08-31",0
4001,4300008660,"2013-02-14",0
4001,4300012219,"2015-08-31",0
4001,4300012219,"2015-08-31",1
4001,4300014649,"2014-02-26",1
4001,4300014649,"2015-08-31",1
4001,4300014649,"2015-08-31",0
4001,4300005820,"2014-12-12",0
4001,4300005820,"2014-02-16",1
4001,4300005820,"2015-11-06",1
4001,4300044097,"2013-09-07",1
4001,4300044097,"2014-04-08",0
4001,4100051742,"2015-11-27",0
4001,4100051742,"2015-08-31",0
4001,4100051742,"2013-08-15",1
4001,4100051742,"2015-08-31",1
4001,4300005039,"2013-09-28",0
4001,4300005039,"2013-07-29",1
4001,4300009784,"2013-09-07",1
4001,4300009784,"2014-04-08",0
4001,4300044910,"2013-07-23",1
4001,4300044910,"2014-05-22",0
4001,4300037018,"2015-10-11",1
4001,4300067781,"2013-11-17",1
4001,4300067781,"2014-12-30",0
4001,4300068047,"2015-08-31",1
4001,4300068047,"2014-06-16",1
4001,4300068047,"2015-08-31",0
4001,4300043011,"2015-08-31",0
4001,4300043011,"2015-08-31",1
4001,4300043011,"2013-08-15",1
4001,4300044336,"2013-12-13",0
4001,4300071029,"2016-06-25",0
4001,4300071029,"2015-08-31",3
4001,4300071029,"2013-10-30",1
4001,4300071029,"2015-08-31",0
4001,4300036991,"2013-10-03",0
4001,4300031660,"2014-11-05",0
4001,4300036988,"2013-02-28",0
4001,4300037010,"2015-02-25",0
4001,4300037010,"2013-11-27",1
4001,4300016606,"2013-03-07",0
4001,4300002892,"2013-04-21",0
4001,4100034109,"2014-04-08",0
4001,4100034109,"2013-09-07",1
4001,4300068221,"2015-08-31",1
4001,4300068221,"2015-08-31",0
4001,4300068221,"2014-05-14",1
4001,4300042870,"2013-05-17",0
4001,4300042870,"2013-03-22",1
4001,4100028056,"2014-01-14",0
4001,4100028056,"2013-05-27",1
4001,4300049501,"2014-12-05",0
4001,4300049501,"2013-03-29",1
4001,4300050804,"2015-08-31",1
4001,4300050804,"2013-02-28",1
4001,4300050804,"2015-08-31",0
4001,4300063715,"2014-12-24",0
4001,4300063715,"2013-07-08",1
4001,4300043645,"2013-05-17",1
4001,4300043645,"2013-11-27",0
4001,4300014900,"2013-12-17",0
4001,4300005424,"2013-07-10",0
4001,4300005317,"2013-04-13",0
4001,4300005315,"2015-08-31",1
4001,4300005315,"2014-02-16",1
4001,4300005315,"2015-08-31",0
4001,4100027934,"2016-02-12",1
4001,4100027934,"2013-09-27",0
4001,4100027934,"2013-05-20",1
4001,4300028257,"2015-08-31",0
4001,4300028257,"2015-08-31",1
4001,4300042733,"2015-08-31",1
4001,4300042733,"2015-08-31",0
4001,4300042733,"2015-12-01",0
4001,4100012024,"2016-04-30",1
4001,4100012024,"2016-08-22",0
4001,4100012024,"2015-06-22",1
4001,4100012024,"2015-08-31",0
4001,4300078383,"2015-11-06",1
4001,4300042734,"2015-08-31",1
4001,4300042734,"2015-08-31",0
4001,4300028846,"2013-11-25",1
4001,4300028846,"2016-07-02",1
4001,4300028846,"2015-06-14",0
4001,4300076903,"2016-01-28",1
4001,4300076903,"2016-02-13",0
4001,4300078299,"2016-04-16",1
4001,4300078389,"2015-08-31",0
4001,4300078389,"2015-02-20",1
4001,4300078389,"2015-08-31",1
4001,4300063807,"2015-08-31",0
4001,4300063807,"2013-12-16",1
4001,4300063807,"2015-08-31",1
4001,4300074747,"2015-08-31",0
4001,4300074747,"2015-08-31",1
4001,4300074747,"2014-06-01",1
4001,4300040279,"2013-08-31",1
4001,4300040279,"2014-05-28",0
4001,4300054282,"2015-08-31",0
4001,4300054282,"2015-08-31",1
4001,4300054282,"2014-02-20",1
4001,4300055046,"2015-08-31",0
4001,4300055046,"2013-11-22",1
4001,4300055046,"2015-08-31",1
4001,4300063662,"2014-02-16",1
4001,4300063662,"2014-05-09",0
4001,4300063861,"2014-02-16",1
4001,4300063861,"2015-08-31",0
4001,4300063861,"2015-08-31",1
4001,4300068092,"2015-08-31",1
4001,4300068092,"2014-03-04",1
4001,4300068092,"2015-08-31",0
4001,4300015081,"2013-04-17",1
4001,4300015081,"2015-08-31",0
4001,4300015081,"2015-08-31",1
4001,4100050254,"2015-07-11",0
4001,4100050254,"2014-06-16",1
4001,4100005269,"2014-01-14",0
4001,4300014895,"2013-07-10",0
4001,4300040158,"2015-08-31",0
4001,4300040158,"2015-08-31",1
4001,4300040158,"2013-08-14",0
4001,4300040158,"2013-08-15",1
4001,4300040163,"2014-12-13",0
4001,4300040163,"2013-08-15",1
4001,4300037265,"2013-05-03",0
4001,4300081666,"2015-12-06",1
4001,4300081666,"2015-12-31",0
4001,4300081668,"2015-12-06",1
4001,4300081668,"2015-12-31",0
4001,4100058534,"2015-08-31",1
4001,4100058534,"2015-02-20",1
4001,4100058534,"2015-08-31",0
4001,4100058724,"2015-08-31",1
4001,4100058724,"2015-03-09",1
4001,4100058724,"2015-08-31",0
4001,4100058554,"2015-08-31",0
4001,4100058554,"2015-08-31",1
4001,4100058554,"2015-03-09",1
4001,4300049502,"2015-08-31",1
4001,4300049502,"2013-08-15",1
4001,4300049502,"2015-08-31",0
4001,4100050627,"2015-08-31",1
4001,4100050627,"2016-06-02",0
4001,4100050627,"2015-08-31",0
4001,4100050627,"2014-02-16",1
4001,4300017731,"2014-11-14",0
4001,4300017731,"2013-09-30",1
4001,4300067966,"2015-08-31",1
4001,4300067966,"2013-12-07",1
4001,4300067966,"2015-08-31",0
4001,4300005821,"2013-02-25",0
4001,4300043956,"2014-08-27",0
4001,4100050066,"2015-08-31",0
4001,4100050066,"2013-11-29",1
4001,4100050066,"2015-08-31",1
4001,4300022977,"2015-08-31",1
4001,4300022977,"2015-08-31",0
4001,4100050031,"2015-08-31",1
4001,4100050031,"2015-08-31",0
4001,4100050031,"2013-11-29",1
4001,4300068158,"2015-08-31",0
4001,4300068158,"2013-11-18",1
4001,4300068158,"2015-08-31",1
4001,4300068158,"2015-11-08",0
4001,4300037268,"2016-01-23",0
4001,4300037268,"2015-08-31",0
4001,4300037268,"2015-08-31",1
4001,4100036575,"2014-04-08",0
4001,4100036575,"2013-07-29",2
4001,4300062359,"2013-08-15",1
4001,4300062359,"2014-06-01",0
4001,4300044537,"2013-09-07",1
4001,4300044537,"2014-04-08",0
4001,4300043680,"2013-08-14",0
4001,4300043680,"2015-08-31",1
4001,4300043680,"2013-08-15",1
4001,4300043680,"2015-08-31",0
4001,4300058891,"2015-08-31",1
4001,4300058891,"2015-08-31",0
4001,4300058891,"2016-09-30",0
4001,4300058896,"2014-10-27",0
4001,4300078077,"2015-10-26",1
4001,4300005113,"2014-06-16",1
4001,4300005113,"2015-08-31",0
4001,4300005113,"2015-08-31",1
4001,4300067872,"2014-02-16",1
4001,4300067872,"2015-08-31",1
4001,4300067872,"2015-08-31",0
4001,4100041347,"2013-05-17",1
4001,4100041347,"2015-08-31",0
4001,4100041347,"2015-08-31",1
4001,4300068517,"2015-08-31",1
4001,4300068517,"2016-09-12",0
4001,4300068517,"2014-06-16",1
4001,4300068517,"2015-08-31",0
4001,4300068505,"2015-08-31",1
4001,4300068505,"2014-02-16",1
4001,4300068505,"2015-08-31",0
4001,4300016361,"2013-05-02",0
4001,4300025880,"2013-09-09",1
4001,4300025880,"2014-08-01",0
4001,4300061417,"2015-08-31",0
4001,4300061417,"2013-08-16",1
4001,4300061417,"2015-08-31",1
4001,4100033402,"2014-06-16",1
4001,4100033402,"2014-12-29",0
4001,4300058750,"2015-05-20",0
4001,4300040142,"2013-08-31",1
4001,4300040142,"2015-08-31",1
4001,4300040142,"2015-08-31",0
4001,4100050026,"2016-10-11",0
4001,4100050026,"2015-08-31",0
4001,4100050026,"2013-11-29",1
4001,4100050026,"2015-08-31",1
4001,4300068395,"2015-12-31",0
4001,4300068395,"2015-08-31",0
4001,4300068395,"2015-08-31",1
4001,4300068395,"2014-06-16",1
4001,4300027839,"2014-08-16",0
4001,4300027839,"2013-12-04",1
4001,4300005823,"2014-07-22",0
4001,4300025879,"2015-08-31",0
4001,4300025879,"2015-08-31",1
4001,4300054314,"2013-07-31",1
4001,4300054314,"2013-12-30",0
4001,4100026170,"2013-06-01",1
4001,4100026170,"2013-07-04",0
4001,4300015484,"2013-09-28",0
4001,4300015484,"2013-07-29",1
4001,4300065790,"2014-09-13",0
4001,4300065790,"2013-12-04",1
4001,4300006634,"2013-07-31",1
4001,4300006634,"2015-07-29",0
4001,4300036966,"2013-07-05",0
4001,4100050249,"2014-02-16",1
4001,4100050249,"2016-01-15",0
4001,4100050249,"2015-08-31",0
4001,4100050249,"2015-08-31",1
4001,4300061201,"2013-06-05",0
4001,4300061201,"2013-05-20",1
4001,4300007219,"2016-04-16",1
4001,4300007219,"2014-07-11",0
4001,4300007219,"2013-02-22",1
4001,4300070376,"2013-12-20",1
4001,4300070376,"2015-08-31",0
4001,4300070376,"2015-08-31",1
4001,4100036755,"2013-12-27",1
4001,4100036755,"2015-08-31",0
4001,4100036755,"2015-08-31",1
4001,4100036177,"2014-02-11",0
4001,4100036177,"2013-11-01",2
4001,4300007221,"2013-10-03",0
4001,4300007221,"2013-02-22",1
4001,4300008647,"2015-08-31",1
4001,4300008647,"2014-02-20",1
4001,4300008647,"2015-08-31",0
4001,4100050809,"2015-08-31",1
4001,4100050809,"2014-02-20",1
4001,4100050809,"2015-08-31",0
4001,4100028326,"2013-11-01",1
4001,4100028326,"2014-07-30",0
4001,4300037892,"2014-05-28",0
4001,4100050050,"2015-08-31",1
4001,4100050050,"2015-08-31",0
4001,4100050050,"2013-11-29",1
4001,4100050170,"2015-08-31",0
4001,4100050170,"2015-08-31",1
4001,4100050170,"2013-11-29",1
4001,4100050908,"2014-06-16",1
4001,4100050908,"2015-08-31",0
4001,4100050908,"2015-08-31",1
4001,4100050074,"2015-08-31",1
4001,4100050074,"2013-11-29",1
4001,4100050074,"2015-08-31",0
4001,4100036754,"2013-12-27",1
4001,4100036754,"2015-08-31",0
4001,4100036754,"2015-08-31",1
4001,4300052836,"2015-07-16",0
4001,4300052836,"2013-06-21",1
4001,4100011315,"2013-04-17",0
4001,4300048982,"2013-08-24",1
4001,4300048982,"2015-04-07",0
4001,4300022715,"2013-03-10",0
4001,4300061202,"2013-05-20",1
4001,4300061202,"2013-07-14",0
4001,4300043391,"2014-10-03",0
4001,4300043391,"2013-05-17",1
4001,4300061203,"2015-08-31",0
4001,4300061203,"2015-08-31",2
4001,4300061203,"2013-05-20",2
4001,4300052839,"2014-10-10",0
4001,4300052839,"2013-06-28",1
4001,4300024260,"2013-02-13",0
4001,4300022762,"2016-04-04",0
4001,4300022762,"2015-08-31",1
4001,4300022762,"2015-08-31",0
4001,4300009238,"2015-05-07",0
4001,4300025446,"2014-10-30",1
4001,4300025446,"2015-08-31",1
4001,4300025446,"2015-08-31",0
4001,4300043488,"2013-03-08",0
4001,4300044429,"2014-02-16",1
4001,4300044429,"2015-08-31",0
4001,4300050031,"2015-08-31",1
4001,4300050031,"2015-08-31",0
4001,4300050031,"2013-08-15",1
4001,4300037496,"2015-01-30",0
4001,4300052838,"2015-08-31",0
4001,4300052838,"2015-08-31",1
4001,4300052838,"2013-06-28",1
4001,4100027774,"2013-05-27",1
4001,4100027774,"2016-02-26",1
4001,4100027774,"2015-08-31",0
4001,4300049427,"2014-08-28",0
4001,4300049427,"2016-09-03",1
4001,4300049427,"2014-06-13",1
4001,4100056062,"2015-08-31",0
4001,4100056062,"2015-12-31",0
4001,4100056062,"2016-09-10",0
4001,4100056062,"2014-11-27",1
4001,4100056062,"2015-08-31",1
4001,4100056062,"2016-01-28",1
4001,4300044229,"2015-08-31",1
4001,4300044229,"2015-08-31",0
4001,4300044229,"2013-09-06",1
4001,4100058542,"2015-08-31",0
4001,4100058542,"2015-08-31",1
4001,4100058542,"2015-03-09",1
4001,4100058561,"2015-08-31",1
4001,4100058561,"2015-03-09",1
4001,4100058561,"2015-08-31",0
4001,4100058610,"2015-08-31",1
4001,4100058610,"2015-08-31",0
4001,4100058610,"2015-02-20",1
4001,4100001975,"2014-01-14",0
4001,4300054970,"2015-08-31",0
4001,4300054970,"2014-04-30",1
4001,4300054970,"2015-08-31",1
4001,4300009562,"2013-02-21",0
4001,4300050032,"2015-08-31",1
4001,4300050032,"2016-03-27",0
4001,4300050032,"2015-08-31",0
4001,4300050032,"2013-09-20",1
4001,4300068306,"2014-07-08",0
4001,4300068306,"2014-02-16",1
4001,4300070392,"2015-08-31",1
4001,4300070392,"2015-08-31",0
4001,4300070392,"2014-05-14",1
4001,4100036553,"2013-09-30",1
4001,4100036553,"2014-08-12",0
4001,4300050817,"2013-08-15",1
4001,4300050817,"2015-08-31",0
4001,4300050817,"2015-08-31",1
4001,4300024271,"2014-07-20",0
4001,4300037318,"2013-11-25",0
4001,4300037318,"2013-07-23",1
4001,4100033579,"2013-09-07",1
4001,4100033579,"2014-04-08",0
4001,4100033419,"2013-07-23",1
4001,4100033419,"2015-08-31",1
4001,4100033419,"2015-08-31",0
4001,4300037227,"2013-11-17",1
4001,4300037227,"2015-08-31",2
4001,4300037227,"2015-08-31",0
4001,4300042631,"2015-08-31",1
4001,4300042631,"2015-08-31",0
4001,4300042631,"2013-08-15",1
4001,4300049504,"2013-04-17",1
4001,4300049504,"2014-11-25",0
4001,4100064810,"2015-11-11",1
4001,4100041868,"2015-04-19",0
4001,4100041868,"2014-11-20",1
4001,4100041868,"2015-12-06",1
4001,4100067040,"2016-04-18",1
4001,4100055810,"2015-08-31",1
4001,4100055810,"2015-10-20",0
4001,4100055810,"2015-08-31",0
4001,4100055810,"2014-08-28",1
4001,4100056054,"2015-08-31",1
4001,4100056054,"2015-08-31",0
4001,4100056054,"2014-11-27",1
4001,4100056054,"2016-03-07",1
4001,4100064817,"2015-11-11",1
4001,4100064815,"2015-11-11",1
4001,4100064815,"2016-03-05",0
4001,4100062754,"2015-12-17",1
4001,4100067160,"2016-09-17",0
4001,4100067160,"2016-09-03",1
4001,4300063841,"2015-08-31",0
4001,4300063841,"2014-03-21",1
4001,4300063841,"2015-08-31",1
4001,4300025344,"2015-08-31",0
4001,4300025344,"2015-08-31",1
4001,4300063572,"2013-08-15",1
4001,4300063572,"2014-09-22",0
4001,4300054994,"2014-09-19",0
4001,4300054994,"2013-09-06",1
4001,4100050063,"2015-08-31",1
4001,4100050063,"2013-12-07",1
4001,4100050063,"2015-08-31",0
4001,4300057999,"2015-07-24",0
4001,4300057999,"2013-08-31",1
4001,4300068162,"2015-08-31",1
4001,4300068162,"2016-07-09",0
4001,4300068162,"2013-11-08",1
4001,4300068162,"2015-08-31",0
4001,4300037641,"2013-06-05",1
4001,4300037641,"2015-04-06",0
4001,4300039263,"2014-09-10",0
4001,4300039263,"2013-05-17",1
4001,4300025447,"2013-01-31",0
4001,4300059912,"2014-06-11",0
4001,4300059912,"2013-07-31",1
4001,4300005827,"2013-07-10",0
4001,4300082091,"2015-12-17",1
4001,4300025359,"2014-06-28",1
4001,4300025359,"2015-08-31",0
4001,4300025359,"2015-08-31",1
4001,4300044535,"2014-04-08",0
4001,4300044535,"2013-08-16",1
4001,4300044134,"2013-08-16",1
4001,4300044134,"2013-10-10",0
4001,4300006841,"2013-08-24",0
4001,4300081004,"2015-11-11",1
4001,4300081004,"2015-12-17",0
4001,4300042892,"2013-07-31",1
4001,4300042892,"2014-10-13",0
4001,4300037270,"2015-02-04",0
4001,4300039320,"2014-10-22",0
4001,4300043957,"2015-08-31",1
4001,4300043957,"2015-08-31",0
4001,4100066434,"2016-09-03",1
4001,4100066369,"2016-01-28",1
4001,4100066370,"2016-01-28",2
4001,4100066381,"2016-01-28",2
4001,4100066412,"2016-09-03",1
4001,4300082002,"2015-12-17",1
4001,4300082002,"2016-07-09",0
4001,4100027908,"2015-03-25",1
4001,4100027908,"2015-05-05",0
4001,4100027908,"2016-02-12",1
4001,4100027908,"2016-04-24",0
4001,4300078618,"2015-08-31",0
4001,4300078618,"2015-02-18",1
4001,4300078618,"2015-08-31",1
4001,4300042730,"2015-10-03",1
4001,4300042730,"2016-05-12",0
4001,4300042730,"2014-07-02",0
4001,4300076893,"2016-03-07",1
4001,4300076893,"2016-10-03",1
4001,4300076893,"2016-08-11",0
4001,4300076894,"2015-10-03",1
4001,4300076896,"2015-10-03",1
4001,4300080906,"2016-06-14",0
4001,4300080906,"2015-11-06",1
4001,4300078388,"2015-02-20",1
4001,4300078388,"2015-08-31",0
4001,4300078388,"2015-08-31",1
4001,4300067753,"2013-12-07",1
4001,4300067753,"2014-08-07",0
4001,4300043557,"2015-08-31",2
4001,4300043557,"2015-08-31",0
4001,4100020815,"2014-01-14",0
4001,4300082092,"2016-03-19",0
4001,4300082092,"2015-12-17",1
4001,4300063752,"2014-02-20",1
4001,4300063752,"2014-11-27",0
4001,4300025360,"2013-09-30",1
4001,4300025360,"2015-11-06",1
4001,4300025360,"2014-11-04",0
4001,4300043556,"2015-08-31",1
4001,4300043556,"2015-08-31",0
4001,4100003989,"2013-01-09",0
4001,4300058022,"2016-04-04",0
4001,4300058022,"2013-06-28",1
4001,4300058022,"2015-08-31",0
4001,4300058022,"2015-08-31",1
4001,4300058016,"2013-07-31",1
4001,4300058016,"2013-12-18",0
4001,4300075267,"2014-02-20",1
4001,4300075267,"2014-03-07",0
4001,4300075324,"2015-06-09",0
4001,4300075324,"2014-03-21",1
4001,4300055598,"2014-06-24",0
4001,4300055598,"2013-08-15",1
4001,4300062367,"2014-10-17",0
4001,4300062367,"2013-09-20",1
4001,4300074154,"2015-11-06",1
4001,4300074154,"2016-10-02",0
4001,4100066376,"2016-01-28",2
4001,4100066372,"2016-03-19",0
4001,4100066372,"2016-01-28",2
4001,4100066360,"2016-01-28",2
4001,4100066375,"2016-01-28",2
4001,4300009248,"2015-08-31",0
4001,4300009248,"2015-08-31",1
4001,4300009248,"2013-12-04",1
4001,4300050377,"2015-08-31",1
4001,4300050377,"2013-08-24",1
4001,4300050377,"2015-08-31",0
4001,4100066384,"2016-01-28",2
4001,4100066361,"2016-01-28",2
4001,4300061196,"2014-08-10",0
4001,4300061196,"2013-06-17",1
4001,4300058933,"2014-02-14",0
4001,4300006769,"2015-08-31",1
4001,4300006769,"2015-08-31",0
4001,4300006769,"2013-02-21",1
4001,4300006859,"2014-11-24",0
4001,4300063849,"2015-08-31",0
4001,4300063849,"2013-11-01",1
4001,4300063849,"2015-08-31",1
4001,4300063849,"2016-04-13",0
4001,4100036607,"2015-08-31",0
4001,4100036607,"2014-02-16",1
4001,4100036607,"2015-08-31",1
4001,4300075336,"2016-01-06",0
4001,4300075336,"2015-08-31",1
4001,4300075336,"2015-08-31",0
4001,4300075336,"2014-03-21",1
4001,4100036756,"2015-08-31",0
4001,4100036756,"2015-08-31",1
4001,4100036756,"2013-12-27",1
4001,4300038777,"2014-08-18",0
4001,4300038777,"2013-08-16",1
4001,4100005337,"2013-11-01",1
4001,4100005337,"2013-11-30",0
4001,4100028782,"2014-03-28",0
4001,4100028834,"2013-06-30",0
4001,4100004039,"2013-03-08",0
4001,4300075275,"2015-08-31",1
4001,4300075275,"2015-08-31",0
4001,4300075275,"2014-03-26",1
4001,4100036758,"2015-08-31",0
4001,4100036758,"2015-08-31",2
4001,4100036758,"2013-09-30",1
4001,4300005022,"2015-08-31",0
4001,4300005022,"2015-08-31",1
4001,4300039301,"2015-08-31",1
4001,4300039301,"2013-08-15",1
4001,4300039301,"2015-08-31",0
4001,4300026718,"2013-06-18",0
4001,4300041295,"2016-08-19",0
4001,4300041295,"2013-08-15",1
4001,4300041295,"2015-08-31",1
4001,4300041295,"2015-08-31",0
4001,4300007834,"2015-08-31",1
4001,4300007834,"2015-08-31",0
4001,4300044527,"2015-08-31",0
4001,4300044527,"2015-12-23",0
4001,4300044527,"2013-05-20",1
4001,4300044527,"2015-08-31",1
4001,4100017655,"2013-10-25",0
4001,4300050901,"2014-10-29",0
4001,4300050901,"2013-07-23",1
4001,4100066451,"2016-01-28",2
4001,4300074136,"2015-12-06",1
4001,4300077572,"2015-08-31",1
4001,4300077572,"2015-08-31",0
4001,4300077572,"2014-12-21",1
4001,4100064080,"2015-06-09",9
4001,4100064080,"2015-08-31",0
4001,4100064080,"2015-08-31",9
4001,4300036901,"2013-12-02",0
4001,4300041687,"2013-04-30",1
4001,4300041687,"2015-08-31",1
4001,4300041687,"2015-08-31",0
4001,4300049511,"2015-08-31",0
4001,4300049511,"2015-08-31",1
4001,4300049511,"2013-03-22",1
4001,4300049513,"2013-03-22",1
4001,4300049513,"2015-08-31",0
4001,4300041925,"2014-06-27",0
4001,4300041925,"2013-08-15",1
4001,4300026743,"2013-08-07",0
4001,4300041750,"2013-09-20",1
4001,4300041750,"2015-05-30",0
4001,4100011389,"2013-07-10",0
4001,4300039539,"2013-05-17",1
4001,4300039539,"2014-12-31",0
4001,4300030784,"2014-07-06",0
4001,4300042357,"2013-08-15",1
4001,4300042357,"2014-11-15",0
4001,4300030709,"2013-09-07",1
4001,4300030709,"2014-04-08",0
4001,4300039551,"2013-09-20",1
4001,4300039551,"2014-07-15",0
4001,4300028683,"2015-08-31",1
4001,4300028683,"2015-08-31",0
4001,4100028835,"2013-02-18",0
4001,4300016575,"2013-12-24",0
4001,4100041238,"2015-06-19",0
4001,4100000187,"2015-08-31",1
4001,4100000187,"2015-08-31",0
4001,4100041239,"2015-08-31",1
4001,4100041239,"2015-08-31",0
4001,4100000176,"2015-08-31",0
4001,4100004306,"2015-08-31",2
4001,4100004306,"2015-08-31",0
4001,4300042642,"2013-02-22",1
4001,4300042642,"2015-07-23",0
4001,4300007830,"2015-08-31",0
4001,4300021118,"2013-02-24",0
4001,4300006215,"2015-08-31",1
4001,4300006215,"2015-08-31",0
4001,4100050654,"2014-12-13",0
4001,4100050654,"2014-03-21",1
4001,4300063764,"2013-07-08",1
4001,4300063764,"2015-04-09",0
4001,4100050181,"2013-12-25",0
4001,4100050181,"2013-11-27",1
4001,4300063912,"2015-11-06",1
4001,4300063912,"2014-12-07",0
4001,4300063912,"2014-02-16",1
4001,4300050869,"2014-10-30",0
4001,4300050869,"2013-07-23",1
4001,4300062363,"2013-08-24",1
4001,4300062363,"2014-05-09",0
4001,4300068117,"2015-09-05",1
4001,4300005087,"2013-07-10",0
4001,4300027842,"2013-07-30",0
4001,4300041475,"2015-08-31",1
4001,4300041475,"2015-08-31",0
4001,4300041475,"2013-08-15",1
4001,4300068164,"2014-02-16",1
4001,4300068164,"2014-10-06",0
4001,4100050195,"2015-08-31",1
4001,4100050195,"2013-11-29",1
4001,4100050195,"2015-08-31",0
4001,4300050864,"2013-08-15",1
4001,4300050864,"2015-08-31",1
4001,4300050864,"2015-08-31",0
4001,4300037271,"2015-08-31",1
4001,4300037271,"2015-09-25",0
4001,4300037271,"2015-08-31",0
4001,4100057688,"2015-03-19",1
4001,4100057688,"2015-08-31",0
4001,4100057688,"2016-09-09",1
4001,4100057688,"2015-12-29",0
4001,4100057688,"2015-08-31",1
4001,4100057697,"2015-03-19",1
4001,4100057697,"2015-08-31",0
4001,4100057697,"2015-08-31",2
4001,4100057830,"2015-08-31",1
4001,4100057830,"2015-03-19",1
4001,4100057830,"2015-08-31",0
4001,4100060921,"2015-08-02",0
4001,4100060921,"2015-06-22",1
4001,4100060921,"2015-09-05",1
4001,4100060921,"2015-11-28",0
4001,4100057768,"2015-08-31",1
4001,4100057768,"2015-03-19",1
4001,4100057768,"2015-08-31",0
4001,4100057800,"2015-08-31",1
4001,4100057800,"2015-08-31",0
4001,4100057800,"2015-03-19",1
4001,4100057781,"2015-08-31",1
4001,4100057781,"2015-08-31",0
4001,4100057781,"2015-03-19",1
4001,4100060931,"2015-08-31",0
4001,4100060931,"2015-06-22",1
4001,4100060931,"2016-08-26",0
4001,4100060931,"2015-08-31",1
4001,4100057899,"2015-03-19",1
4001,4100057899,"2015-08-31",0
4001,4100057899,"2015-08-31",2
4001,4100057894,"2015-08-31",1
4001,4100057894,"2015-03-19",1
4001,4100057894,"2015-08-31",0
4001,4100057841,"2015-08-31",2
